GENE,r.squared,adj.r.squared,sigma,statistic,p.value,df,logLik,AIC,BIC,deviance,df.residual,nobs,FDR_p_values
ENSG00000169744,0.155541605663155,0.002003715783729,0.325816866693301,1.01305030168971,0.394621201343709,2,-2.47712767016132,12.9542553403226,15.5104846587837,1.16772293684024,11,14,0.647494450200785
ENSG00000165410,0.15547828783746,0.001928885626089,0.124333673624815,1.01256198720614,0.394783967500063,2,11.0100046879919,-14.0200093759838,-11.4637800575228,0.170047486367463,11,14,0.647494450200785
ENSG00000132141,0.155469450712304,0.001918441750905,0.233099553225603,1.01249384008533,0.394806688770357,2,2.2110500273416,3.5778999453168,6.13412926377783,0.597689418853732,11,14,0.647494450200785
ENSG00000148200,0.155448092736223,0.001893200506445,0.23295377494683,1.01232914483514,0.394861607013483,2,2.21980823523759,3.56038352952482,6.11661284798586,0.596942073881763,11,14,0.647494450200785
ENSG00000196338,0.155406039018575,0.001843500658316,0.398043661302916,1.012004885293,0.394969758950639,2,-5.28029497586992,18.5605899517398,21.1168192702009,1.74282631933774,11,14,0.647494450200785
ENSG00000171476,0.155405418720239,0.001842767578464,0.228051785075362,1.01200010266014,0.39497135438851,2,2.51755060896503,2.96489878206994,5.52112810053097,0.572083783436649,11,14,0.647494450200785
ENSG00000125285,0.155394498810138,0.001829862230163,0.690947891617972,1.01191590896782,0.394999441798579,2,-13.0013329128766,34.0026658257531,36.5588951442142,5.25149887824453,11,14,0.647494450200785
ENSG00000118496,0.155365183281587,0.001795216605511,0.159980790794588,1.01168989382734,0.395074853182508,2,7.48081633170746,-6.96163266341492,-4.40540334495388,0.281532387655879,11,14,0.647527437672781
ENSG00000112562,0.155356279705641,0.001784694197575,0.41864964716792,1.01162125266644,0.395097759109146,2,-5.98691284350382,19.9738256870076,22.5300550054687,1.92794279781206,11,14,0.647527437672781
ENSG00000065883,0.155352514775315,0.001780244734463,0.094834338261122,1.01159222777647,0.395107445344061,2,14.8017269759197,-21.6034539518394,-19.0472246333783,0.098929068847674,11,14,0.647527437672781
ENSG00000072274,0.15529112239996,0.001707690109044,0.187981502627469,1.0111189734698,0.395265420164767,2,5.22275889066429,-2.44551778132858,0.110711537132449,0.388707498630892,11,14,0.647640533938328
ENSG00000161980,0.155268771568513,0.001681275490061,0.201034575489852,1.01094669509556,0.395322946140233,2,4.28289208980742,-0.565784179614832,1.9904451388462,0.444563905966237,11,14,0.647640533938328
ENSG00000149654,0.155188079033541,0.001585911585094,0.372399965791421,1.01032479952229,0.395530687450063,2,-4.34798951100118,16.6959790220024,19.2522083404634,1.52549907973597,11,14,0.647884834833911
ENSG00000185238,0.155170440798815,0.0015650663986,0.270624320743071,1.01018887786128,0.395576108624502,2,0.121326595440711,7.75734680911858,10.3135761275796,0.805612752754136,11,14,0.647911224151202
ENSG00000285382,0.155120461569583,0.00150600003678,0.293979962934257,1.00980376470908,0.395704836026698,2,-1.0375937256355,10.075187451271,12.631416769732,0.950666404675099,11,14,0.64805045329173
ENSG00000074211,0.155080534219515,0.001458813168517,0.254711330697039,1.00949613868753,0.395807698253411,2,0.96973669445747,6.06052661108506,8.61675592954609,0.71365648184002,11,14,0.64805045329173
ENSG00000080561,0.155050342716429,0.001423132301234,0.30980021548108,1.00926354320558,0.395885493177688,2,-1.77141789083865,11.5428357816773,14.0990651001383,1.05573790863336,11,14,0.648129819781721
ENSG00000131943,0.154985627137147,0.001346650252992,0.220149667667061,1.00876503007442,0.39605228898443,2,3.01126212184415,1.9774757563117,4.53370507477273,0.533124637913092,11,14,0.648306860782051
ENSG00000156006,0.154953765512669,0.001308995605881,0.979165348264218,1.00851962358807,0.396134429207946,2,-17.882238488015,43.7644769760299,46.320706294491,10.5464125716553,11,14,0.6483933030464
ENSG00000138166,0.154941247024999,0.001294201029544,0.275712821185045,1.00842320801652,0.396166706058399,2,-0.139468656313236,8.27893731262647,10.8351666310875,0.836193157423983,11,14,0.648398122125049
ENSG00000259024,0.154824209997318,0.001155884542285,0.299324550042965,1.00752194402368,0.396468570791241,2,-1.28982927047518,10.5796585409504,13.1358878594114,0.985547048842659,11,14,0.648796102853152
ENSG00000178467,0.154805083004691,0.001133279914635,0.65678279589579,1.00737467701847,0.396517921479169,2,-12.2913782569805,32.582756513961,35.1389858324221,4.7450000508316,11,14,0.64882882924695
ENSG00000160445,0.154759382608456,0.001079270355448,0.071056001290698,1.00702283685004,0.396635856132719,2,18.843012404603,-29.686024809206,-27.1297954907449,0.055538508513661,11,14,0.648973767565785
ENSG00000189339,0.154709756180052,0.001020620940062,0.418839597025299,1.00664081386409,0.396763954824779,2,-5.99326348756844,19.9865269751369,22.5427562935979,1.92969268839947,11,14,0.649059763002547
ENSG00000186628,0.154704895998809,0.001014877089502,0.181625934920414,1.0066034027239,0.396776502033631,2,5.70427906688053,-3.40855813376105,-0.852328815300018,0.362867782592859,11,14,0.649059763002547
ENSG00000164244,0.154584266001876,0.000872314365854,0.253100870960586,1.00567499375663,0.397088028569941,2,1.05853531656512,5.88292936686977,8.4391586853308,0.70466055969108,11,14,0.64941275692467
ENSG00000164168,0.154567863552105,0.000852929652488,0.259204109984371,1.00554877545629,0.397130403289059,2,0.724947347772434,6.55010530445513,9.10633462291617,0.739054476960688,11,14,0.64941275692467
ENSG00000047249,0.15439676911526,0.000650727136216,0.281059388607871,1.00423248057537,0.397572635852009,2,-0.408355082465446,8.81671016493089,11.3729394833919,0.868938179170935,11,14,0.649977303121711
ENSG00000126895,0.154383542533885,0.000635095721864,0.65518953871564,1.00413074561098,0.397606839736692,2,-12.2573750834397,32.5147501668794,35.0709794853404,4.72200664806654,11,14,0.649985149562164
ENSG00000076043,0.154355210245866,0.000601612108751,0.314733470082072,1.00391283271442,0.397680115018493,2,-1.99259731648428,11.9851946329686,14.5414239514296,1.08962872908893,11,14,0.650056861826799
ENSG00000123395,0.154309847556823,0.000548001658064,0.148177168396298,1.00356396383551,0.39779745872355,2,8.55384785635084,-9.10769571270168,-6.55146639424065,0.241521205573393,11,14,0.650123368798357
ENSG00000142235,0.154282639071658,0.000515846175596,0.507679605570416,1.00335473066636,0.397867854924414,2,-8.68633887412319,25.3726777482464,27.9289070667074,2.83512440103347,11,14,0.650123368798357
ENSG00000105329,0.154249124307595,0.000476237818066,0.127864640671565,1.00309702073583,0.397954581297861,2,10.6179579038648,-13.2359158077297,-10.6796864892686,0.179843029674754,11,14,0.650217016748409
ENSG00000205090,0.154202709205332,0.000421383606302,0.914267722401111,1.00274014809445,0.398074715503446,2,-16.9221593420478,41.8443186840956,44.4005480025567,9.19474015046967,11,14,0.65031716696502
ENSG00000138315,0.154096189720927,0.000295496942914,1.23497938361253,1.00192129786659,0.398350527475218,2,-21.1317649382795,50.263529876559,52.8197591950201,16.7769148574278,11,14,0.650487655302025
ENSG00000120129,0.154095316746219,0.000294465245532,0.436998553240128,1.00191458787555,0.398352788523179,2,-6.58744954337232,21.1748990867446,23.7311284052057,2.10064509087362,11,14,0.650487655302025
ENSG00000175470,0.154086759095392,0.00028435165819,0.131593090100463,1.00184881149085,0.398374953820925,2,10.2155656891206,-12.4311313782411,-9.87490205978009,0.190484154984074,11,14,0.650487655302025
